549536,181,0.088,2.269
645648,154,0.093,2.146
758576,131,0.117,1.695
891248,112,0.163,1.225
1047120,95,0.208,0.956
1230256,81,0.226,0.882
1445424,69,0.228,0.876
1698240,58,0.228,0.865
1995248,50,0.230,0.868
2344224,42,0.229,0.861
2754224,36,0.232,0.855
3235936,30,0.226,0.860
3801888,26,0.237,0.835
4466832,22,0.228,0.861
5248064,19,0.233,0.856
6165936,16,0.232,0.852
7244352,13,0.219,0.858
8511376,11,0.213,0.880
10000000,10,0.230,0.870
16,6250000,0.072,2.789
16,6250000,0.071,2.806
16,6250000,0.071,2.814
16,6250000,0.071,2.799
32,3125000,0.054,3.686
32,3125000,0.054,3.687
32,3125000,0.054,3.684
48,2083333,0.049,4.122
64,1562500,0.048,4.160
