64,1562500,0.022,9.034
80,1250000,0.025,8.059
96,1041666,0.021,9.718
112,892857,0.020,9.982
144,694444,0.020,10.126
160,625000,0.019,10.448
192,520833,0.022,9.028
224,446428,0.022,9.046
272,367647,0.023,8.554
320,312500,0.023,8.747
384,260416,0.023,8.857
448,223214,0.022,8.889
528,189393,0.020,9.808
624,160256,0.021,9.503
736,135869,0.021,9.596
864,115740,0.022,9.117
1008,99206,0.038,5.231
1200,83333,0.021,9.491
1408,71022,0.025,8.111
1648,60679,0.043,4.611
1936,51652,0.045,4.479
2288,43706,0.042,4.724
2688,37202,0.042,4.778
3152,31725,0.042,4.761
3712,26939,0.042,4.781
4352,22977,0.043,4.657
5120,19531,0.043,4.612
6016,16622,0.042,4.778
7072,14140,0.042,4.736
8304,12042,0.044,4.554
9760,10245,0.045,4.463
11472,8716,0.055,3.655
13488,7413,0.061,3.296
15840,6313,0.081,2.456
18608,5374,0.081,2.455
21872,4572,0.084,2.387
25696,3891,0.085,2.355
30192,3312,0.084,2.373
35472,2819,0.084,2.374
41680,2399,0.085,2.363
48976,2041,0.085,2.363
57536,1738,0.084,2.371
67600,1479,0.085,2.362
79424,1259,0.084,2.372
93312,1071,0.084,2.379
109632,912,0.085,2.362
128816,776,0.084,2.371
151344,660,0.085,2.354
177824,562,0.085,2.358
208928,478,0.084,2.378
245456,407,0.085,2.359
288400,346,0.085,2.345
338832,295,0.085,2.364
398096,251,0.085,2.339
467728,213,0.086,2.309
549536,181,0.090,2.219
645648,154,0.098,2.039
758576,131,0.156,1.271
891248,112,0.133,1.495
1047120,95,0.202,0.986
1230256,81,0.238,0.836
1445424,69,0.230,0.868
1698240,58,0.231,0.854
1995248,50,0.240,0.833
2344224,42,0.227,0.866
2754224,36,0.235,0.843
3235936,30,0.229,0.847
3801888,26,0.230,0.858
4466832,22,0.230,0.854
5248064,19,0.232,0.858
6165936,16,0.229,0.861
7244352,13,0.222,0.847
8511376,11,0.222,0.843
10000000,10,0.227,0.882
16,6250000,0.038,5.264
16,6250000,0.038,5.300
16,6250000,0.038,5.238
16,6250000,0.038,5.301
32,3125000,0.028,7.175
32,3125000,0.027,7.427
32,3125000,0.027,7.429
48,2083333,0.024,8.386
64,1562500,0.022,9.010
64,1562500,0.022,9.025
80,1250000,0.021,9.489
96,1041666,0.021,9.734
112,892857,0.020,10.019
144,694444,0.020,10.123
160,625000,0.019,10.379
192,520833,0.022,9.061
224,446428,0.022,9.078
272,367647,0.023,8.555
320,312500,0.023,8.742
384,260416,0.023,8.835
448,223214,0.022,8.951
528,189393,0.020,9.800
624,160256,0.021,9.474
736,135869,0.021,9.576
864,115740,0.022,9.194
1008,99206,0.038,5.219
1200,83333,0.021,9.507
1408,71022,0.025,8.139
1648,60679,0.043,4.641
1936,51652,0.045,4.439
2288,43706,0.043,4.682
2688,37202,0.042,4.741
3152,31725,0.042,4.758
3712,26939,0.042,4.779
4352,22977,0.045,4.480
5120,19531,0.045,4.462
6016,16622,0.044,4.521
7072,14140,0.048,4.197
8304,12042,0.049,4.062
9760,10245,0.057,3.490
11472,8716,0.059,3.401
13488,7413,0.060,3.350
15840,6313,0.077,2.603
18608,5374,0.084,2.373
21872,4572,0.084,2.377
25696,3891,0.085,2.345
30192,3312,0.085,2.365
35472,2819,0.085,2.362
41680,2399,0.085,2.356
48976,2041,0.085,2.358
57536,1738,0.085,2.362
67600,1479,0.085,2.352
79424,1259,0.084,2.369
93312,1071,0.084,2.371
109632,912,0.085,2.350
128816,776,0.085,2.342
151344,660,0.085,2.350
177824,562,0.085,2.363
208928,478,0.084,2.373
245456,407,0.085,2.344
288400,346,0.085,2.344
338832,295,0.085,2.348
398096,251,0.086,2.323
