16,6250000,0.076,2.626
16,6250000,0.076,2.626
16,6250000,0.101,1.990
16,6250000,0.076,2.628
32,3125000,0.073,2.730
32,3125000,0.073,2.733
32,3125000,0.073,2.731
48,2083333,0.087,2.293
64,1562500,0.083,2.407
64,1562500,0.083,2.399
80,1250000,0.081,2.470
96,1041666,0.079,2.521
112,892857,0.078,2.558
144,694444,0.077,2.598
160,625000,0.077,2.582
192,520833,0.077,2.599
224,446428,0.075,2.668
272,367647,0.075,2.675
320,312500,0.074,2.694
384,260416,0.074,2.708
448,223214,0.074,2.719
528,189393,0.073,2.725
624,160256,0.073,2.735
736,135869,0.073,2.744
864,115740,0.073,2.730
1008,99206,0.073,2.752
1200,83333,0.073,2.758
1408,71022,0.074,2.690
1648,60679,0.081,2.469
1936,51652,0.081,2.466
2288,43706,0.080,2.493
2688,37202,0.080,2.501
3152,31725,0.080,2.503
3712,26939,0.080,2.505
4352,22977,0.086,2.313
5120,19531,0.093,2.141
6016,16622,0.080,2.501
7072,14140,0.080,2.504
8304,12042,0.080,2.489
9760,10245,0.080,2.490
11472,8716,0.083,2.405
13488,7413,0.086,2.333
15840,6313,0.092,2.167
18608,5374,0.102,1.963
21872,4572,0.102,1.963
25696,3891,0.102,1.957
30192,3312,0.102,1.953
35472,2819,0.103,1.951
41680,2399,0.102,1.952
48976,2041,0.103,1.948
57536,1738,0.103,1.940
67600,1479,0.139,1.437
79424,1259,0.117,1.704
93312,1071,0.102,1.952
109632,912,0.102,1.960
128816,776,0.102,1.958
151344,660,0.103,1.946
177824,562,0.103,1.949
208928,478,0.102,1.955
245456,407,0.103,1.945
288400,346,0.103,1.938
338832,295,0.102,1.957
398096,251,0.103,1.946
467728,213,0.103,1.942
549536,181,0.103,1.939
645648,154,0.102,1.942
758576,131,0.102,1.941
891248,112,0.104,1.912
1047120,95,0.108,1.843
1230256,81,0.114,1.744
1445424,69,0.129,1.546
1698240,58,0.151,1.307
1995248,50,0.175,1.138
2344224,42,0.204,0.966
2754224,36,0.203,0.979
3235936,30,0.206,0.943
3801888,26,0.203,0.976
4466832,22,0.201,0.979
5248064,19,0.204,0.979
6165936,16,0.222,0.889
7244352,13,0.192,0.979
8511376,11,0.216,0.868
10000000,10,0.204,0.980
16,6250000,0.076,2.632
16,6250000,0.076,2.634
16,6250000,0.076,2.623
16,6250000,0.076,2.640
32,3125000,0.073,2.747
32,3125000,0.073,2.737
32,3125000,0.072,2.775
48,2083333,0.087,2.291
64,1562500,0.083,2.400
64,1562500,0.082,2.430
80,1250000,0.081,2.471
96,1041666,0.079,2.526
112,892857,0.078,2.566
144,694444,0.077,2.599
160,625000,0.077,2.611
192,520833,0.075,2.653
224,446428,0.075,2.668
272,367647,0.075,2.676
320,312500,0.074,2.693
384,260416,0.074,2.708
448,223214,0.073,2.747
528,189393,0.071,2.814
624,160256,0.071,2.825
736,135869,0.072,2.770
864,115740,0.073,2.748
1008,99206,0.072,2.765
1200,83333,0.072,2.760
1408,71022,0.074,2.691
1648,60679,0.080,2.496
1936,51652,0.080,2.500
2288,43706,0.080,2.500
2688,37202,0.080,2.501
3152,31725,0.080,2.512
3712,26939,0.080,2.503
4352,22977,0.085,2.343
5120,19531,0.091,2.193
6016,16622,0.080,2.515
7072,14140,0.080,2.502
