16,6250000,0.058,3.422
16,6250000,0.058,3.423
16,6250000,0.058,3.419
16,6250000,0.059,3.387
32,3125000,0.038,5.281
32,3125000,0.039,5.086
32,3125000,0.038,5.283
48,2083333,0.035,5.713
64,1562500,0.035,5.723
64,1562500,0.035,5.729
80,1250000,0.035,5.737
96,1041666,0.035,5.744
112,892857,0.035,5.749
144,694444,0.035,5.756
160,625000,0.035,5.760
192,520833,0.035,5.763
224,446428,0.035,5.761
272,367647,0.038,5.294
320,312500,0.037,5.469
384,260416,0.036,5.523
448,223214,0.036,5.558
528,189393,0.036,5.590
624,160256,0.036,5.619
736,135869,0.035,5.634
864,115740,0.035,5.661
1008,99206,0.038,5.222
1200,83333,0.035,5.693
1408,71022,0.036,5.573
1648,60679,0.053,3.808
1936,51652,0.054,3.699
2288,43706,0.053,3.783
2688,37202,0.053,3.753
3152,31725,0.052,3.875
3712,26939,0.052,3.853
4352,22977,0.053,3.780
5120,19531,0.055,3.659
6016,16622,0.052,3.873
7072,14140,0.052,3.862
8304,12042,0.052,3.863
9760,10245,0.052,3.816
11472,8716,0.058,3.451
13488,7413,0.064,3.134
15840,6313,0.070,2.860
18608,5374,0.076,2.642
21872,4572,0.082,2.445
25696,3891,0.083,2.404
30192,3312,0.084,2.386
35472,2819,0.084,2.372
41680,2399,0.083,2.403
48976,2041,0.083,2.404
57536,1738,0.083,2.405
67600,1479,0.083,2.403
79424,1259,0.083,2.407
93312,1071,0.083,2.407
109632,912,0.083,2.406
128816,776,0.083,2.405
151344,660,0.083,2.404
177824,562,0.083,2.405
208928,478,0.084,2.370
245456,407,0.083,2.400
288400,346,0.083,2.404
338832,295,0.083,2.405
398096,251,0.083,2.403
467728,213,0.083,2.402
549536,181,0.083,2.403
645648,154,0.084,2.361
758576,131,0.089,2.230
891248,112,0.090,2.227
1047120,95,0.090,2.219
1230256,81,0.099,2.008
1445424,69,0.129,1.552
1698240,58,0.197,1.000
1995248,50,0.182,1.094
2344224,42,0.195,1.010
2754224,36,0.203,0.975
3235936,30,0.203,0.957
3801888,26,0.208,0.951
4466832,22,0.208,0.947
5248064,19,0.209,0.953
6165936,16,0.235,0.838
7244352,13,0.197,0.954
8511376,11,0.197,0.950
10000000,10,0.209,0.955
16,6250000,0.055,3.605
16,6250000,0.055,3.653
16,6250000,0.055,3.654
16,6250000,0.055,3.653
32,3125000,0.035,5.640
32,3125000,0.035,5.637
32,3125000,0.035,5.643
48,2083333,0.033,6.087
64,1562500,0.033,6.105
64,1562500,0.033,6.120
80,1250000,0.033,6.119
96,1041666,0.035,5.743
112,892857,0.034,5.846
144,694444,0.034,5.855
160,625000,0.034,5.952
192,520833,0.034,5.956
224,446428,0.034,5.950
272,367647,0.036,5.606
320,312500,0.036,5.630
384,260416,0.035,5.701
448,223214,0.035,5.743
528,189393,0.035,5.771
624,160256,0.034,5.806
736,135869,0.034,5.824
864,115740,0.034,5.846
1008,99206,0.037,5.396
1200,83333,0.035,5.700
1408,71022,0.036,5.559
1648,60679,0.052,3.816
1936,51652,0.054,3.732
2288,43706,0.053,3.787
2688,37202,0.052,3.855
3152,31725,0.051,3.890
3712,26939,0.052,3.875
4352,22977,0.053,3.784
5120,19531,0.054,3.672
6016,16622,0.052,3.875
7072,14140,0.052,3.857
8304,12042,0.052,3.871
9760,10245,0.056,3.553
11472,8716,0.061,3.272
13488,7413,0.070,2.856
15840,6313,0.072,2.782
18608,5374,0.083,2.414
21872,4572,0.084,2.380
25696,3891,0.084,2.375
30192,3312,0.084,2.379
35472,2819,0.084,2.377
41680,2399,0.084,2.376
48976,2041,0.084,2.378
57536,1738,0.082,2.446
67600,1479,0.081,2.478
79424,1259,0.081,2.475
93312,1071,0.081,2.479
109632,912,0.081,2.480
128816,776,0.081,2.480
151344,660,0.081,2.480
177824,562,0.081,2.480
208928,478,0.081,2.481
245456,407,0.081,2.481
288400,346,0.081,2.476
338832,295,0.081,2.481
398096,251,0.081,2.481
