16,6250000,0.041,19.377
16,6250000,0.041,19.424
16,6250000,0.041,19.424
16,6250000,0.041,19.294
32,3125000,0.038,21.054
32,3125000,0.038,21.044
32,3125000,0.038,21.039
48,2083333,0.038,21.262
64,1562500,0.046,17.286
64,1562500,0.046,17.276
80,1250000,0.044,18.177
96,1041666,0.043,18.574
112,892857,0.042,19.051
144,694444,0.041,19.467
160,625000,0.041,19.699
192,520833,0.040,20.119
224,446428,0.039,20.324
272,367647,0.039,20.566
320,312500,0.039,20.669
384,260416,0.038,20.964
448,223214,0.038,21.048
528,189393,0.040,19.930
624,160256,0.037,21.339
736,135869,0.037,21.410
864,115740,0.037,21.431
1008,99206,0.037,21.532
1200,83333,0.037,21.489
1408,71022,0.037,21.536
1648,60679,0.037,21.575
1936,51652,0.037,21.386
2288,43706,0.045,17.801
2688,37202,0.046,17.322
3152,31725,0.045,17.742
3712,26939,0.046,17.527
4352,22977,0.045,17.938
5120,19531,0.050,16.010
6016,16622,0.045,17.643
7072,14140,0.045,17.825
8304,12042,0.045,17.870
9760,10245,0.047,17.191
11472,8716,0.046,17.550
13488,7413,0.047,17.002
15840,6313,0.047,17.004
18608,5374,0.055,14.645
21872,4572,0.055,14.421
25696,3891,0.059,13.579
30192,3312,0.065,12.370
35472,2819,0.065,12.222
41680,2399,0.065,12.222
48976,2041,0.065,12.293
57536,1738,0.065,12.245
67600,1479,0.065,12.274
79424,1259,0.065,12.261
93312,1071,0.065,12.278
109632,912,0.065,12.250
128816,776,0.065,12.249
151344,660,0.065,12.271
177824,562,0.065,12.263
208928,478,0.065,12.261
245456,407,0.065,12.271
288400,346,0.065,12.263
338832,295,0.065,12.270
398096,251,0.065,12.259
467728,213,0.065,12.235
549536,181,0.065,12.286
645648,154,0.065,12.299
758576,131,0.065,12.294
891248,112,0.065,12.285
1047120,95,0.065,12.301
1230256,81,0.065,12.273
1445424,69,0.066,12.084
1698240,58,0.070,11.241
1995248,50,0.078,10.278
2344224,42,0.104,7.554
2754224,36,0.135,5.893
3235936,30,0.143,5.435
3801888,26,0.150,5.283
4466832,22,0.146,5.381
5248064,19,0.147,5.427
6165936,16,0.148,5.318
7244352,13,0.142,5.289
8511376,11,0.169,4.443
10000000,10,0.149,5.351
16,6250000,0.041,19417.962
16,6250000,0.041,19387.781
16,6250000,0.041,19433.481
16,6250000,0.041,19434.945
32,3125000,0.038,21042.143
32,3125000,0.039,20682.610
32,3125000,0.038,21067.641
48,2083333,0.038,21273.197
64,1562500,0.046,17289.415
64,1562500,0.046,17291.286
80,1250000,0.044,18191.811
96,1041666,0.043,18589.495
112,892857,0.042,19063.932
144,694444,0.041,19323.235
160,625000,0.041,19693.764
192,520833,0.040,19974.409
224,446428,0.041,19360.573
272,367647,0.039,20595.267
320,312500,0.039,20681.462
384,260416,0.038,20968.714
448,223214,0.038,21064.837
528,189393,0.040,19914.220
624,160256,0.038,21327.096
736,135869,0.037,21411.984
864,115740,0.037,21442.450
1008,99206,0.037,21537.755
1200,83333,0.037,21495.937
1408,71022,0.037,21550.889
1648,60679,0.037,21604.454
1936,51652,0.038,21294.839
2288,43706,0.045,17673.969
2688,37202,0.046,17346.262
3152,31725,0.045,17779.699
3712,26939,0.045,17630.383
4352,22977,0.045,17938.878
5120,19531,0.050,15970.719
6016,16622,0.045,17638.236
7072,14140,0.045,17709.755
8304,12042,0.045,17765.313
9760,10245,0.047,17137.250
11472,8716,0.045,17915.302
13488,7413,0.047,16892.871
15840,6313,0.047,16877.626
18608,5374,0.055,14574.790
21872,4572,0.057,13936.189
25696,3891,0.062,12909.978
30192,3312,0.065,12228.548
35472,2819,0.066,12035.161
41680,2399,0.066,12201.762
48976,2041,0.067,11978.250
57536,1738,0.066,12212.550
67600,1479,0.065,12236.553
79424,1259,0.065,12241.353
93312,1071,0.065,12232.777
109632,912,0.065,12247.941
128816,776,0.112,7108.597
151344,660,0.065,12227.758
177824,562,0.065,12244.963
208928,478,0.065,12206.672
245456,407,0.065,12234.684
288400,346,0.065,12248.998
338832,295,0.065,12259.568
398096,251,0.065,12252.477
467728,213,0.065,12176.043
549536,181,0.065,12258.552
645648,154,0.065,12263.367
758576,131,0.065,12266.022
891248,112,0.065,12273.075
1047120,95,0.065,12280.490
1230256,81,0.065,12273.384
1445424,69,0.065,12291.024
1698240,58,0.064,12227.762
1995248,50,0.069,11618.039
2344224,42,0.084,9361.181
2754224,36,0.116,6835.717
3235936,30,0.136,5695.900
3801888,26,0.147,5394.808
4466832,22,0.147,5349.247
5248064,19,0.150,5311.838
6165936,16,0.150,5254.630
7244352,13,0.141,5342.592
8511376,11,0.145,5182.568
10000000,10,0.152,5258.903
